Company_ID,Month,Industry,Country,Company_Size,Employees,Plan,Monthly_Fee,Contract_Type,Acquisition_Channel,Electricity_kWh,Gas_kWh,Fuel_Litres,Business_Travel_km,Waste_kg,Water_Litres,Electricity_CO2_kg,Gas_CO2_kg,Fuel_CO2_kg,Travel_CO2_kg,Waste_CO2_kg,Total_CO2_kg,Reduction_Target_Pct,Monthly_Logins,Reports_Generated,Targets_Set,Recommendations_Viewed,Data_Completeness_Pct,MRR,Is_Active,CO2_tonnes,CO2_per_Employee_kg
ECO01288,2026-04-01,Professional Services,France,Small,38,Professional,99,Annual,Outbound Sales,2865.58,448.7,20.92,3417.81,73.63,1161.12,544.46,80.77,48.11,375.96,33.13,1082.43,18,9,4,1,7,84.0,99,1,1.08243,28.485000000000003
ECO01288,2026-05-01,Professional Services,France,Small,38,Professional,99,Annual,Outbound Sales,3315.49,404.23,21.8,4022.72,72.04,1224.45,629.94,72.76,50.14,442.5,32.42,1227.76,18,11,4,1,4,82.0,99,1,1.22776,32.30947368421052
ECO01288,2026-06-01,Professional Services,France,Small,38,Professional,99,Annual,Outbound Sales,3681.57,475.61,23.08,3974.28,74.21,1220.58,699.5,85.61,53.08,437.17,33.39,1308.75,18,14,4,0,5,91.1,99,1,1.30875,34.44078947368421
ECO01288,2026-07-01,Professional Services,France,Small,38,Professional,99,Annual,Outbound Sales,3520.84,395.9,21.2,3869.18,70.75,1227.93,668.96,71.26,48.75,425.61,31.84,1246.42,18,12,3,0,7,93.5,99,1,1.24642,32.800526315789476
ECO01288,2026-08-01,Professional Services,France,Small,38,Professional,99,Annual,Outbound Sales,3436.8,426.83,22.58,4813.26,70.5,1214.99,652.99,76.83,51.93,529.46,31.73,1342.93,18,11,3,1,3,91.4,99,1,1.34293,35.34026315789474
ECO01289,2024-10-01,Professional Services,UK,Small,54,Professional,99,Annual,Partner,4747.55,632.95,39.56,3333.25,104.92,1892.98,902.03,113.93,91.0,366.66,47.22,1520.84,22,7,2,0,3,73.7,99,1,1.52084,28.163703703703703
ECO01289,2024-11-01,Professional Services,UK,Small,54,Professional,99,Annual,Partner,5115.78,580.11,38.03,2858.09,132.96,1717.0,972.0,104.42,87.47,314.39,59.83,1538.11,22,5,3,1,4,80.0,99,1,1.5381099999999999,28.483518518518515
ECO01289,2024-12-01,Professional Services,UK,Small,54,Professional,99,Annual,Partner,4973.67,618.97,40.27,3648.99,133.55,1714.62,945.0,111.41,92.62,401.39,60.1,1610.52,22,8,3,1,4,73.7,99,1,1.61052,29.824444444444445
ECO01289,2025-01-01,Professional Services,UK,Small,54,Professional,99,Annual,Partner,5057.94,710.53,35.84,3809.75,128.03,1791.4,961.01,127.9,82.42,419.07,57.61,1648.01,22,6,4,0,4,82.6,99,1,1.64801,30.518703703703704
ECO01289,2025-02-01,Professional Services,UK,Small,54,Professional,99,Annual,Partner,4750.67,668.97,38.49,3435.78,110.8,1974.33,902.63,120.42,88.53,377.94,49.86,1539.37,22,10,3,1,7,84.9,99,1,1.53937,28.50685185185185
ECO01289,2025-03-01,Professional Services,UK,Small,54,Professional,99,Annual,Partner,5275.58,603.22,37.81,3747.61,125.88,1908.62,1002.36,108.58,86.96,412.24,56.65,1666.78,22,6,2,1,8,82.7,99,1,1.66678,30.866296296296294
ECO01289,2025-04-01,Professional Services,UK,Small,54,Professional,99,Annual,Partner,5298.39,591.21,32.28,2900.34,123.97,1645.92,1006.69,106.42,74.25,319.04,55.79,1562.18,22,9,2,0,8,87.5,99,1,1.5621800000000001,28.92925925925926
ECO01289,2025-05-01,Professional Services,UK,Small,54,Professional,99,Annual,Partner,4921.54,588.33,32.45,3935.44,114.58,1826.54,935.09,105.9,74.63,432.9,51.56,1600.08,22,4,3,1,4,83.8,99,1,1.60008,29.63111111111111
ECO01289,2025-06-01,Professional Services,UK,Small,54,Professional,99,Annual,Partner,4905.43,507.47,35.05,4095.95,111.64,1854.09,932.03,91.34,80.61,450.55,50.24,1604.77,22,9,3,0,6,90.6,99,1,1.60477,29.71796296296296
ECO01289,2025-07-01,Professional Services,UK,Small,54,Professional,99,Annual,Partner,5141.14,551.36,38.06,3536.35,123.47,1808.39,976.82,99.24,87.54,389.0,55.56,1608.16,22,7,3,1,5,84.8,99,1,1.60816,29.780740740740743
ECO01289,2025-08-01,Professional Services,UK,Small,54,Professional,99,Annual,Partner,4514.44,525.66,38.31,4453.23,125.83,1876.59,857.74,94.62,88.12,489.86,56.62,1586.96,22,7,2,0,5,80.3,99,1,1.58696,29.388148148148147
ECO01289,2025-09-01,Professional Services,UK,Small,54,Professional,99,Annual,Partner,4743.39,539.24,40.65,3764.43,123.61,1750.37,901.24,97.06,93.48,414.09,55.63,1561.51,22,9,3,1,3,74.1,99,1,1.56151,28.916851851851852
ECO01289,2025-10-01,Professional Services,UK,Small,54,Professional,99,Annual,Partner,4854.37,521.51,35.96,2753.93,126.43,1680.58,922.33,93.87,82.72,302.93,56.89,1458.74,22,7,2,1,5,81.4,99,1,1.45874,27.013703703703705
ECO01289,2025-11-01,Professional Services,UK,Small,54,Professional,99,Annual,Partner,5197.4,621.68,36.72,3586.43,100.54,1623.14,987.51,111.9,84.46,394.51,45.24,1623.62,22,10,4,0,6,80.8,99,1,1.6236199999999998,30.067037037037036
ECO01289,2025-12-01,Professional Services,UK,Small,54,Professional,99,Annual,Partner,3943.75,513.82,38.89,3776.37,111.51,1645.2,749.31,92.49,89.46,415.4,50.18,1396.83,22,10,2,1,4,83.8,99,1,1.39683,25.86722222222222
ECO01289,2026-01-01,Professional Services,UK,Small,54,Professional,99,Annual,Partner,4397.76,680.48,34.04,3175.49,109.4,1774.36,835.57,122.49,78.28,349.3,49.23,1434.88,22,5,3,1,5,90.4,99,1,1.4348800000000002,26.571851851851854
ECO01289,2026-02-01,Professional Services,UK,Small,54,Professional,99,Annual,Partner,4779.34,670.64,39.17,3251.38,118.53,1744.0,908.07,120.72,90.1,357.65,53.34,1529.88,22,7,3,1,3,84.5,99,1,1.5298800000000001,28.331111111111113
ECO01289,2026-03-01,Professional Services,UK,Small,54,Professional,99,Annual,Partner,4893.61,480.75,34.2,3332.41,106.11,1814.94,929.79,86.53,78.67,366.56,47.75,1509.3,22,8,3,1,3,84.4,99,1,1.5092999999999999,27.95
ECO01289,2026-04-01,Professional Services,UK,Small,54,Professional,99,Annual,Partner,4443.64,442.29,34.76,3777.75,112.49,1824.52,844.29,79.61,79.94,415.55,50.62,1470.01,22,11,3,1,6,90.5,99,1,1.47001,27.222407407407406
ECO01289,2026-05-01,Professional Services,UK,Small,54,Professional,99,Annual,Partner,4570.55,535.7,40.3,3667.48,103.39,1848.12,868.4,96.43,92.68,403.42,46.52,1507.46,22,11,3,1,3,76.6,99,1,1.50746,27.915925925925926
ECO01289,2026-06-01,Professional Services,UK,Small,54,Professional,99,Annual,Partner,4999.78,557.12,33.09,3611.29,114.42,1786.93,949.96,100.28,76.11,397.24,51.49,1575.08,22,7,2,1,3,82.0,99,1,1.57508,29.16814814814815
ECO01289,2026-07-01,Professional Services,UK,Small,54,Professional,99,Annual,Partner,4939.28,497.13,35.69,3985.97,96.37,1624.83,938.46,89.48,82.1,438.46,43.37,1591.87,22,9,1,1,6,93.1,99,1,1.59187,29.479074074074074
ECO01289,2026-08-01,Professional Services,UK,Small,54,Professional,99,Annual,Partner,4464.03,486.64,37.86,3900.3,110.18,1867.21,848.17,87.59,87.08,429.03,49.58,1501.46,22,9,4,1,4,86.7,99,1,1.50146,27.804814814814815
ECO01290,2026-07-01,Healthcare,France,Medium,229,Enterprise,699,Monthly,Paid Search,35994.32,7079.4,284.04,10170.12,1154.06,16495.69,6838.92,1274.29,653.3,1118.71,519.33,10404.55,14,10,3,1,4,90.6,699,1,10.404549999999999,45.43471615720524
ECO01290,2026-08-01,Healthcare,France,Medium,229,Enterprise,699,Monthly,Paid Search,36692.64,5803.49,325.61,9390.68,1183.47,15694.96,6971.6,1044.63,748.91,1032.97,532.56,10330.67,14,7,3,0,3,85.0,699,1,10.33067,45.112096069869
ECO01291,2026-05-01,Technology,UK,Micro,13,Business,249,Annual,LinkedIn,1164.24,146.52,14.54,573.74,35.58,574.35,221.21,26.37,33.45,63.11,16.01,360.15,24,11,3,1,7,93.6,249,1,0.36014999999999997,27.70384615384615
ECO01291,2026-06-01,Technology,UK,Micro,13,Business,249,Annual,LinkedIn,1107.02,122.88,13.75,614.07,33.94,529.05,210.33,22.12,31.63,67.55,15.27,346.9,24,10,3,1,6,100.0,249,1,0.3469,26.684615384615384
ECO01291,2026-07-01,Technology,UK,Micro,13,Business,249,Annual,LinkedIn,1257.37,139.59,15.86,617.65,34.66,552.64,238.9,25.13,36.47,67.94,15.6,384.04,24,11,5,1,5,93.6,249,1,0.38404000000000005,29.54153846153846
ECO01291,2026-08-01,Technology,UK,Micro,13,Business,249,Annual,LinkedIn,1147.36,123.13,13.52,639.23,37.45,523.44,218.0,22.16,31.11,70.32,16.85,358.44,24,9,3,1,9,91.9,249,1,0.35844,27.572307692307692
ECO01292,2024-04-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,17706.21,2754.61,244.46,7182.43,502.61,8408.24,3364.18,495.83,562.25,790.07,226.17,5438.5,23,12,6,0,9,85.9,99,1,5.4385,35.54575163398693
ECO01292,2024-05-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,16451.17,2788.11,238.87,7507.68,558.74,7347.86,3125.72,501.86,549.4,825.85,251.43,5254.26,23,10,3,1,8,100.0,99,1,5.25426,34.34156862745098
ECO01292,2024-06-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,16177.47,2373.45,265.86,7999.15,541.76,7220.81,3073.72,427.22,611.49,879.91,243.79,5236.12,23,14,2,1,9,90.2,99,1,5.23612,34.22300653594771
ECO01292,2024-07-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,17574.85,2766.76,214.66,8637.69,563.94,7292.69,3339.22,498.02,493.72,950.15,253.77,5534.87,23,12,3,1,9,100.0,99,1,5.53487,36.17562091503268
ECO01292,2024-08-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,17398.81,2769.05,247.54,7423.94,523.03,7551.15,3305.77,498.43,569.33,816.63,235.37,5425.53,23,12,4,1,7,100.0,99,1,5.42553,35.46098039215686
ECO01292,2024-09-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,15153.63,2449.87,240.35,7760.26,528.63,7079.3,2879.19,440.98,552.82,853.63,237.88,4964.5,23,13,3,0,5,100.0,99,1,4.9645,32.447712418300654
ECO01292,2024-10-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,17198.42,2853.07,235.8,7925.85,551.42,8008.37,3267.7,513.55,542.34,871.84,248.14,5443.57,23,12,2,0,6,92.8,99,1,5.443569999999999,35.57888888888888
ECO01292,2024-11-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,18377.22,2896.65,250.59,7311.92,484.42,6810.11,3491.67,521.4,576.35,804.31,217.99,5611.72,23,12,4,1,7,99.6,99,1,5.61172,36.67790849673203
ECO01292,2024-12-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,15798.78,2978.31,254.77,6288.53,520.09,6755.2,3001.77,536.1,585.98,691.74,234.04,5049.63,23,15,4,1,9,83.4,99,1,5.0496300000000005,33.00411764705883
ECO01292,2025-01-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,14607.27,2739.52,284.65,6858.81,459.81,7271.16,2775.38,493.11,654.7,754.47,206.91,4884.58,23,12,4,1,5,94.9,99,1,4.88458,31.925359477124182
ECO01292,2025-02-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,17113.03,3119.19,236.9,6992.2,497.46,7713.06,3251.48,561.45,544.87,769.14,223.86,5350.79,23,11,5,0,5,100.0,99,1,5.35079,34.97248366013072
ECO01292,2025-03-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,15148.61,2302.02,247.44,6261.31,527.87,7447.07,2878.24,414.36,569.12,688.74,237.54,4788.0,23,10,6,1,6,100.0,99,1,4.788,31.294117647058822
ECO01292,2025-04-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,16520.29,2761.26,216.1,6725.58,506.8,7590.82,3138.85,497.03,497.03,739.81,228.06,5100.78,23,11,6,1,6,99.3,99,1,5.100779999999999,33.33843137254902
ECO01292,2025-05-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,15384.91,2821.97,246.01,8872.57,483.36,7528.8,2923.13,507.95,565.83,975.98,217.51,5190.41,23,11,4,1,6,88.8,99,1,5.19041,33.924248366013074
ECO01292,2025-06-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,15929.65,2444.92,239.46,8375.02,560.08,7763.98,3026.63,440.09,550.77,921.25,252.03,5190.77,23,9,3,1,6,92.7,99,1,5.1907700000000006,33.92660130718954
ECO01292,2025-07-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,16863.74,2285.03,231.99,5675.86,509.48,7036.22,3204.11,411.31,533.58,624.34,229.27,5002.6,23,14,3,1,7,100.0,99,1,5.0026,32.69673202614379
ECO01292,2025-08-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,16949.9,2475.8,233.32,7305.47,510.61,7311.26,3220.48,445.64,536.65,803.6,229.77,5236.15,23,13,4,1,6,100.0,99,1,5.236149999999999,34.22320261437908
ECO01292,2025-09-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,16928.52,2768.83,202.26,6399.87,452.56,7260.47,3216.42,498.39,465.19,703.99,203.65,5087.63,23,11,5,1,6,100.0,99,1,5.08763,33.25248366013072
ECO01292,2025-10-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,15544.18,2746.37,207.25,6629.09,545.29,6943.83,2953.39,494.35,476.68,729.2,245.38,4899.0,23,12,2,1,4,88.6,99,1,4.899,32.01960784313726
ECO01292,2025-11-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,15332.1,2905.73,247.74,6630.66,511.29,7438.03,2913.1,523.03,569.81,729.37,230.08,4965.39,23,12,5,0,6,95.2,99,1,4.96539,32.453529411764706
ECO01292,2025-12-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,15628.0,2624.78,272.86,5886.83,523.04,7512.64,2969.32,472.46,627.57,647.55,235.37,4952.27,23,12,4,1,8,98.3,99,1,4.95227,32.36777777777778
ECO01292,2026-01-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,15611.61,2658.5,287.34,7038.91,487.38,8012.42,2966.21,478.53,660.89,774.28,219.32,5099.23,23,12,4,1,7,95.4,99,1,5.0992299999999995,33.328300653594766
ECO01292,2026-02-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,15424.77,2499.03,255.62,6740.55,545.7,7231.84,2930.71,449.83,587.93,741.46,245.57,4955.49,23,14,4,1,6,86.8,99,1,4.95549,32.388823529411766
ECO01292,2026-03-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,16048.13,2441.27,248.46,6917.34,530.39,6651.62,3049.14,439.43,571.45,760.91,238.68,5059.61,23,10,4,1,7,97.5,99,1,5.059609999999999,33.06934640522876
ECO01292,2026-04-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,15256.23,2731.12,254.14,7503.92,485.29,7385.12,2898.68,491.6,584.53,825.43,218.38,5018.62,23,11,5,1,6,87.7,99,1,5.01862,32.80143790849673
ECO01292,2026-05-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,14436.01,2572.78,228.37,6752.24,480.95,7741.01,2742.84,463.1,525.25,742.75,216.43,4690.36,23,12,4,0,7,98.2,99,1,4.69036,30.6559477124183
ECO01292,2026-06-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,14365.79,2511.91,240.29,6531.02,487.52,7185.45,2729.5,452.14,552.66,718.41,219.38,4672.1,23,12,6,0,5,91.8,99,1,4.6721,30.536601307189546
ECO01292,2026-07-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,14415.95,2282.39,266.53,8874.16,489.74,6883.41,2739.03,410.83,613.02,976.16,220.38,4959.42,23,11,4,1,6,89.6,99,1,4.95942,32.41450980392157
ECO01292,2026-08-01,Retail,Germany,Medium,153,Professional,99,Monthly,LinkedIn,15608.54,2750.81,236.73,8702.97,516.15,6980.01,2965.62,495.15,544.48,957.33,232.27,5194.85,23,5,5,1,7,99.5,99,1,5.194850000000001,33.953267973856214
ECO01293,2024-02-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,21299.24,3114.86,219.7,6321.81,588.08,7142.51,4046.86,560.68,505.31,695.4,264.64,6072.88,17,12,5,1,7,91.4,99,1,6.0728800000000005,39.434285714285714
ECO01293,2024-03-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,19907.09,2525.54,192.76,7141.32,585.86,7314.75,3782.35,454.6,443.34,785.55,263.64,5729.47,17,7,4,1,9,96.5,99,1,5.72947,37.20435064935065
ECO01293,2024-04-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,17808.39,2224.38,194.99,5169.33,593.27,7520.09,3383.59,400.39,448.48,568.63,266.97,5068.06,17,10,5,0,5,96.0,99,1,5.06806,32.909480519480525
ECO01293,2024-05-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,19248.76,2495.89,226.89,6986.76,525.93,7799.01,3657.26,449.26,521.84,768.54,236.67,5633.58,17,10,3,1,7,95.4,99,1,5.63358,36.58168831168831
ECO01293,2024-06-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,22121.06,2588.96,201.5,8072.22,475.18,6631.07,4203.0,466.01,463.46,887.94,213.83,6234.25,17,10,4,1,7,96.8,99,1,6.23425,40.482142857142854
ECO01293,2024-07-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,20704.68,2330.38,232.04,7075.33,472.17,7411.13,3933.89,419.47,533.7,778.29,212.48,5877.82,17,7,4,1,5,85.5,99,1,5.87782,38.167662337662335
ECO01293,2024-08-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,20316.13,2336.21,211.26,7112.85,595.51,7635.1,3860.06,420.52,485.9,782.41,267.98,5816.88,17,6,5,1,3,93.1,99,1,5.81688,37.77194805194805
ECO01293,2024-09-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,19090.07,2696.65,231.63,6815.01,476.45,7039.82,3627.11,485.4,532.75,749.65,214.4,5609.32,17,11,2,1,5,93.2,99,1,5.609319999999999,36.42415584415584
ECO01293,2024-10-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,17313.78,2410.64,230.35,6431.68,489.59,7347.14,3289.62,433.92,529.8,707.48,220.32,5181.14,17,14,5,0,10,89.9,99,1,5.18114,33.643766233766236
ECO01293,2024-11-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,17983.2,2968.12,206.11,6916.58,511.23,6867.82,3416.81,534.26,474.06,760.82,230.05,5416.01,17,12,3,1,5,89.8,99,1,5.41601,35.1688961038961
ECO01293,2024-12-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,20214.45,2909.81,234.05,5412.45,576.22,6768.32,3840.75,523.77,538.31,595.37,259.3,5757.49,17,11,5,1,5,100.0,99,1,5.75749,37.3862987012987
ECO01293,2025-01-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,20892.4,2885.85,218.41,6292.14,543.69,6959.61,3969.56,519.45,502.35,692.13,244.66,5928.16,17,15,3,0,5,97.6,99,1,5.92816,38.49454545454545
ECO01293,2025-02-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,20142.37,2966.99,192.92,6615.21,535.77,8057.64,3827.05,534.06,443.71,727.67,241.1,5773.58,17,9,4,0,4,94.6,99,1,5.77358,37.49077922077922
ECO01293,2025-03-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,18840.09,2793.35,216.49,5373.92,499.17,7099.98,3579.62,502.8,497.93,591.13,224.63,5396.11,17,11,4,1,7,95.3,99,1,5.396109999999999,35.03967532467532
ECO01293,2025-04-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,19082.61,2277.13,204.12,6358.07,533.05,6604.5,3625.7,409.88,469.47,699.39,239.87,5444.31,17,10,4,0,7,91.5,99,1,5.444310000000001,35.35266233766234
ECO01293,2025-05-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,19698.0,2377.6,174.75,6887.92,454.75,6707.2,3742.62,427.97,401.91,757.67,204.64,5534.81,17,10,3,1,9,96.4,99,1,5.53481,35.940324675324675
ECO01293,2025-06-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,18714.27,2633.96,194.22,7662.99,555.11,7091.45,3555.71,474.11,446.71,842.93,249.8,5569.26,17,12,4,1,5,95.3,99,1,5.56926,36.164025974025975
ECO01293,2025-07-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,20870.23,2356.44,205.13,5873.13,526.91,7287.99,3965.34,424.16,471.81,646.04,237.11,5744.46,17,9,3,1,7,90.1,99,1,5.74446,37.30168831168831
ECO01293,2025-08-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,19426.98,2800.44,211.9,7529.8,517.66,7147.85,3691.13,504.08,487.36,828.28,232.95,5743.8,17,11,4,1,5,91.7,99,1,5.7438,37.2974025974026
ECO01293,2025-09-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,19266.06,2744.92,227.6,5552.18,538.32,7205.36,3660.55,494.09,523.49,610.74,242.24,5531.11,17,7,4,1,8,97.8,99,1,5.53111,35.9162987012987
ECO01293,2025-10-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,17804.68,2258.8,194.91,6029.48,514.44,7080.73,3382.89,406.58,448.29,663.24,231.5,5132.5,17,10,5,1,8,91.5,99,1,5.1325,33.327922077922075
ECO01293,2025-11-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,18639.86,2580.11,204.37,5622.06,480.06,7105.08,3541.57,464.42,470.05,618.43,216.03,5310.5,17,9,5,1,6,94.7,99,1,5.3105,34.48376623376623
ECO01293,2025-12-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,18408.51,2446.03,205.81,5924.05,511.49,6273.97,3497.62,440.29,473.35,651.65,230.17,5293.07,17,8,4,1,6,95.5,99,1,5.293069999999999,34.37058441558441
ECO01293,2026-01-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,20081.3,3060.02,213.9,6253.58,538.81,7042.06,3815.45,550.8,491.98,687.89,242.47,5788.59,17,11,5,1,5,95.2,99,1,5.78859,37.58824675324676
ECO01293,2026-02-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,20087.28,2613.71,194.67,5897.25,555.68,7563.83,3816.58,470.47,447.75,648.7,250.06,5633.55,17,10,5,1,5,92.6,99,1,5.6335500000000005,36.58149350649351
ECO01293,2026-03-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,19758.58,1889.77,233.3,6163.06,516.08,6753.64,3754.13,340.16,536.59,677.94,232.24,5541.05,17,7,3,1,6,87.7,99,1,5.54105,35.98084415584416
ECO01293,2026-04-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,20267.15,2218.74,195.63,6612.76,493.82,6203.48,3850.76,399.37,449.95,727.4,222.22,5649.7,17,11,3,1,10,89.7,99,1,5.6497,36.68636363636364
ECO01293,2026-05-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,17922.56,2222.18,232.33,6721.74,481.45,7300.82,3405.29,399.99,534.35,739.39,216.65,5295.67,17,10,5,1,9,99.5,99,1,5.29567,34.38746753246753
ECO01293,2026-06-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,17847.7,1974.76,227.72,7296.73,469.88,7252.72,3391.06,355.46,523.76,802.64,211.44,5284.36,17,8,4,1,6,80.4,99,1,5.2843599999999995,34.314025974025974
ECO01293,2026-07-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,18061.94,2333.32,179.56,6070.11,553.89,7605.0,3431.77,420.0,412.98,667.71,249.25,5181.71,17,12,2,1,7,98.7,99,1,5.18171,33.64746753246753
ECO01293,2026-08-01,Retail,UK,Medium,154,Professional,99,Annual,Paid Search,20265.91,2340.8,199.99,7770.34,478.04,7308.63,3850.52,421.34,459.97,854.74,215.12,5801.69,17,10,3,1,6,86.9,99,1,5.80169,37.673311688311685
ECO01294,2025-03-01,Professional Services,UK,Small,50,Enterprise,699,Annual,Organic Search,4744.45,523.45,27.61,3047.41,98.79,1570.66,901.44,94.22,63.49,335.22,44.45,1438.83,5,5,2,1,8,80.1,699,1,1.4388299999999998,28.7766
ECO01294,2025-04-01,Professional Services,UK,Small,50,Enterprise,699,Annual,Organic Search,4656.17,443.74,28.12,2700.56,79.11,1513.49,884.67,79.87,64.69,297.06,35.6,1361.89,5,3,2,1,2,77.8,699,1,1.36189,27.237800000000004
ECO01294,2025-05-01,Professional Services,UK,Small,50,Enterprise,699,Annual,Organic Search,4297.36,534.6,35.37,3738.01,86.34,1573.67,816.5,96.23,81.36,411.18,38.85,1444.11,5,6,5,1,4,86.8,699,1,1.44411,28.882199999999997
ECO01294,2025-06-01,Professional Services,UK,Small,50,Enterprise,699,Annual,Organic Search,4938.09,403.31,35.27,3380.89,82.6,1659.55,938.24,72.6,81.12,371.9,37.17,1501.02,5,7,0,1,5,74.3,699,1,1.50102,30.0204
ECO01294,2025-07-01,Professional Services,UK,Small,50,Enterprise,699,Annual,Organic Search,4991.89,422.46,28.76,3288.42,91.43,1616.36,948.46,76.04,66.14,361.73,41.14,1493.51,5,8,3,1,3,89.4,699,1,1.49351,29.8702
ECO01294,2025-08-01,Professional Services,UK,Small,50,Enterprise,699,Annual,Organic Search,4597.48,430.85,31.47,3014.75,71.87,1625.42,873.52,77.55,72.38,331.62,32.34,1387.42,5,10,2,1,6,87.6,699,1,1.38742,27.7484
ECO01294,2025-09-01,Professional Services,UK,Small,50,Enterprise,699,Annual,Organic Search,5069.42,589.12,33.0,3185.24,67.12,1541.73,963.19,106.04,75.89,350.38,30.2,1525.71,5,5,1,1,7,83.8,699,1,1.5257100000000001,30.514200000000002
ECO01294,2025-10-01,Professional Services,UK,Small,50,Enterprise,699,Annual,Organic Search,4355.58,456.34,33.32,3095.89,76.43,1679.09,827.56,82.14,76.62,340.55,34.39,1361.27,5,9,3,1,5,91.5,699,1,1.36127,27.2254
ECO01294,2025-11-01,Professional Services,UK,Small,50,Enterprise,699,Annual,Organic Search,4524.26,560.4,27.83,3075.58,75.57,1453.09,859.61,100.87,64.0,338.31,34.01,1396.8,5,8,4,1,6,80.1,699,1,1.3968,27.936
ECO01294,2025-12-01,Professional Services,UK,Small,50,Enterprise,699,Annual,Organic Search,4531.24,601.0,26.39,3017.4,76.65,1641.11,860.94,108.18,60.69,331.91,34.49,1396.21,5,5,0,0,4,82.4,699,1,1.39621,27.9242
ECO01294,2026-01-01,Professional Services,UK,Small,50,Enterprise,699,Annual,Organic Search,4157.64,489.18,28.75,2803.28,76.53,1484.6,789.95,88.05,66.11,308.36,34.44,1286.92,5,9,2,1,3,79.4,699,1,1.28692,25.738400000000002
ECO01294,2026-02-01,Professional Services,UK,Small,50,Enterprise,699,Annual,Organic Search,4632.8,500.62,34.47,2709.07,85.19,1533.08,880.23,90.11,79.28,298.0,38.33,1385.96,5,8,1,1,6,80.9,699,1,1.38596,27.7192
ECO01294,2026-03-01,Professional Services,UK,Small,50,Enterprise,699,Annual,Organic Search,4474.72,496.57,28.2,2855.61,68.13,1652.26,850.2,89.38,64.85,314.12,30.66,1349.21,5,9,2,1,8,76.4,699,1,1.34921,26.9842
